wavelength,flux_obs,flux_syn,flux_residual
4887.0,0.715308,0.680351,0.034957000000000016
4888.0,0.618213,0.681602,-0.06338900000000003
4889.0,0.712838,0.68286,0.02997799999999995
4890.0,0.709291,0.684546,0.024745000000000017
4891.0,0.695477,0.686084,0.009392999999999985
4892.0,0.580814,0.68778,-0.1069659999999999
4893.0,0.620343,0.689505,-0.06916200000000006
4894.0,0.66251,0.69107,-0.02855999999999992
4895.0,0.710329,0.692699,0.017630000000000035
4896.0,0.627832,0.694137,-0.06630500000000006
4897.0,0.603481,0.695293,-0.091812
4898.0,0.630285,0.696382,-0.06609699999999996
4899.0,0.579224,0.697259,-0.118035
4900.0,0.639845,0.69781,-0.057965000000000044
4901.0,0.629867,0.698177,-0.06831000000000009
4902.0,0.612383,0.698374,-0.08599100000000004
4903.0,0.738732,0.698327,0.040405000000000024
4904.0,0.681722,0.698069,-0.016347
4905.0,0.668291,0.697474,-0.02918300000000007
4906.0,0.579368,0.696772,-0.11740399999999995
4907.0,0.551731,0.695906,-0.14417500000000005
4908.0,0.685034,0.694599,-0.009564999999999935
4909.0,0.639597,0.693399,-0.053802000000000016
4910.0,0.552555,0.691913,-0.13935799999999998
4911.0,0.673277,0.69018,-0.016903
4912.0,0.690785,0.68859,0.002194999999999947
4913.0,0.606688,0.686661,-0.07997299999999996
4914.0,0.588449,0.68484,-0.096391
4915.0,0.568445,0.683186,-0.11474099999999998
4916.0,0.549996,0.681314,-0.13131799999999993
4917.0,0.546431,0.679963,-0.13353199999999998
4918.0,0.668034,0.678777,-0.010742999999999947
4919.0,0.691023,0.677897,0.013126000000000082
4920.0,0.659912,0.677589,-0.017676999999999943
4921.0,0.646609,0.677457,-0.030847999999999987
4922.0,0.553384,0.677755,-0.12437100000000001
4923.0,0.616723,0.67849,-0.061767000000000016
4924.0,0.621942,0.679334,-0.057392
4925.0,0.669458,0.680498,-0.01104000000000005
4926.0,0.64448,0.681742,-0.037261999999999906
4927.0,0.641733,0.682934,-0.04120100000000004
4928.0,0.580607,0.68416,-0.103553
4929.0,0.605711,0.685213,-0.07950199999999996
4930.0,0.653552,0.686232,-0.03267999999999993
4931.0,0.689389,0.686946,0.002443000000000084
4932.0,0.58434,0.687541,-0.10320099999999999
4933.0,0.58179,0.688213,-0.10642299999999993
4934.0,0.641532,0.688534,-0.04700199999999999
4935.0,0.66461,0.688839,-0.024228999999999945
4936.0,0.644594,0.68923,-0.04463600000000001
4937.0,0.63486,0.689564,-0.054703999999999975
4938.0,0.645646,0.690126,-0.044479999999999964
4939.0,0.634726,0.690533,-0.05580699999999994
4940.0,0.615205,0.69106,-0.075855
4941.0,0.577499,0.691798,-0.11429900000000004
4942.0,0.670859,0.692246,-0.021387000000000045
4943.0,0.578088,0.69272,-0.11463199999999996
4944.0,0.672069,0.693157,-0.021087999999999996
4945.0,0.62815,0.693299,-0.06514900000000001
4946.0,0.720307,0.693343,0.026963999999999988
4947.0,0.768408,0.692992,0.07541599999999993
4948.0,0.671099,0.692481,-0.021382000000000012
4949.0,0.629818,0.691836,-0.06201800000000002
4950.0,0.664243,0.690644,-0.026401000000000008
4951.0,0.823321,0.689475,0.13384600000000002
4952.0,0.840812,0.688133,0.152679
4953.0,0.739151,0.686511,0.05264000000000002
4954.0,0.849849,0.685069,0.16477999999999993
4955.0,1.20047,0.68337,0.5170999999999999
4956.0,2.00572,0.682022,1.3236980000000003
4957.0,3.02795,0.680935,2.3470150000000003
4958.0,3.35176,0.679601,2.672159
4959.0,2.96311,0.678834,2.2842759999999998
4960.0,2.21231,0.678178,1.534132
4961.0,1.27501,0.677564,0.5974459999999999
4962.0,0.873076,0.67735,0.19572599999999996
4963.0,0.749185,0.67701,0.07217499999999999
4964.0,0.659765,0.677022,-0.017256999999999967
4965.0,0.622047,0.677196,-0.055149000000000004
4966.0,0.680282,0.677112,0.003170000000000006
4967.0,0.650072,0.677314,-0.02724199999999999
4968.0,0.566719,0.677407,-0.11068800000000001
4969.0,0.575493,0.677339,-0.10184599999999999
4970.0,0.611281,0.6773,-0.06601900000000005
4971.0,0.598091,0.676959,-0.07886799999999994
4972.0,0.688973,0.676579,0.012393999999999905
4973.0,0.665898,0.676069,-0.010171000000000041
4974.0,0.690595,0.675248,0.015347
4975.0,0.673635,0.674405,-0.0007700000000000484
4976.0,0.628975,0.673442,-0.044467000000000034
4977.0,0.615851,0.672384,-0.056532999999999944
4978.0,0.625384,0.671326,-0.04594199999999993
4979.0,0.602843,0.670211,-0.06736799999999998
4980.0,0.698297,0.669217,0.029079999999999995
4981.0,0.584112,0.668337,-0.084225
4982.0,0.60199,0.667584,-0.06559399999999993
4983.0,0.611637,0.666963,-0.055325999999999986
4984.0,0.580346,0.666533,-0.08618700000000001
4985.0,0.598552,0.666288,-0.06773600000000002
4986.0,0.6541,0.666085,-0.011985000000000023
4987.0,0.594051,0.66593,-0.07187900000000003
4988.0,0.694681,0.66584,0.028841000000000006
4989.0,0.584047,0.665628,-0.08158100000000001
4990.0,0.58307,0.665516,-0.08244600000000002
4991.0,0.597803,0.665207,-0.06740400000000002
4992.0,0.543652,0.664563,-0.12091099999999999
4993.0,0.670615,0.664101,0.006513999999999909
4994.0,0.592968,0.663255,-0.07028699999999999
4995.0,0.629281,0.662198,-0.032916999999999974
4996.0,0.594894,0.661177,-0.06628299999999998
4997.0,0.608781,0.659565,-0.05078399999999994
4998.0,0.628694,0.658377,-0.029683000000000015
4999.0,0.779931,0.657017,0.12291400000000008
5000.0,0.780466,0.655226,0.12524000000000002
5001.0,0.909936,0.65402,0.2559159999999999
5002.0,1.29139,0.652477,0.6389130000000001
5003.0,2.15004,0.651029,1.4990110000000003
5004.0,4.99167,0.649825,4.341845
5005.0,8.03122,0.648289,7.382930999999999
5006.0,9.00856,0.647321,8.361239
5007.0,7.62349,0.646309,6.977181
5008.0,4.83183,0.645253,4.186577
5009.0,2.55704,0.644589,1.9124510000000003
5010.0,1.31537,0.643831,0.6715389999999999
5011.0,0.910838,0.643277,0.26756100000000005
5012.0,0.700311,0.642953,0.05735800000000002
5013.0,0.612484,0.642765,-0.030281000000000002
5014.0,0.656755,0.642892,0.013862999999999959
5015.0,0.708284,0.643107,0.06517700000000004
5016.0,0.677775,0.643571,0.03420400000000001
5017.0,0.69359,0.644296,0.04929400000000006
5018.0,0.623815,0.645183,-0.021367999999999943
5019.0,0.604738,0.646146,-0.041408
5020.0,0.664996,0.647259,0.017737000000000003
5021.0,0.730731,0.648584,0.08214699999999997
5022.0,0.67824,0.649891,0.028348999999999958
5023.0,0.669597,0.651172,0.018425000000000025
5024.0,0.680593,0.652334,0.028259000000000034
5025.0,0.711153,0.653448,0.057705000000000006
5026.0,0.65743,0.654492,0.002937999999999996
5027.0,0.582137,0.655195,-0.07305799999999996
5028.0,0.603067,0.655701,-0.05263399999999996
5029.0,0.662201,0.656024,0.006176999999999988
5030.0,0.672263,0.656217,0.016046000000000005
5031.0,0.632547,0.656159,-0.023612000000000077
5032.0,0.567994,0.655742,-0.08774800000000005
5033.0,0.621246,0.655208,-0.03396200000000005
5034.0,0.619343,0.654603,-0.03526000000000007
5035.0,0.436689,0.654098,-0.21740899999999996
5036.0,0.576158,0.65343,-0.07727200000000001
5037.0,0.477534,0.652781,-0.17524699999999993
5038.0,0.56356,0.6523,-0.08874000000000004
5039.0,0.650161,0.651888,-0.001727000000000034
5040.0,0.57031,0.651702,-0.08139200000000002
5041.0,0.641853,0.651543,-0.009689999999999976
5042.0,0.592669,0.651588,-0.058918999999999944
5043.0,0.69607,0.651985,0.04408499999999993
5044.0,0.607438,0.652359,-0.04492099999999999
5045.0,0.62827,0.652871,-0.024600999999999984
5046.0,0.637219,0.653486,-0.01626700000000003
5047.0,0.63187,0.654117,-0.022246999999999906
5048.0,0.533824,0.654982,-0.12115799999999999
5049.0,0.573753,0.655776,-0.08202300000000007
5050.0,0.568079,0.656582,-0.088503
5051.0,0.551642,0.657477,-0.10583500000000001
5052.0,0.604817,0.658202,-0.053384999999999905
5053.0,0.603051,0.658922,-0.055871000000000004
5054.0,0.646756,0.659664,-0.01290800000000003
5055.0,0.611332,0.660107,-0.04877500000000001
5056.0,0.549807,0.660567,-0.11075999999999997
5057.0,0.676159,0.660755,0.015403999999999973
5058.0,0.697755,0.660822,0.036932999999999994
5059.0,0.613581,0.660843,-0.047261999999999915
5060.0,0.627378,0.660447,-0.033069000000000015
5061.0,0.604477,0.659944,-0.05546699999999993
5062.0,0.67142,0.659266,0.012153999999999998
5063.0,0.699116,0.658432,0.04068399999999994
5064.0,0.656237,0.657533,-0.0012960000000000749
5065.0,0.548988,0.656396,-0.10740799999999995
5066.0,0.625702,0.655287,-0.029584999999999972
5067.0,0.66381,0.654172,0.009638000000000035
5068.0,0.640041,0.652959,-0.012917999999999985
5069.0,0.65478,0.651788,0.0029919999999999947
5070.0,0.668959,0.650561,0.018398000000000025
5071.0,0.618086,0.6494,-0.03131399999999995
5072.0,0.585504,0.648381,-0.06287699999999996
5073.0,0.606445,0.64735,-0.04090499999999997
5074.0,0.644543,0.646446,-0.001902999999999988
5075.0,0.632783,0.645617,-0.012834000000000012
5076.0,0.62671,0.644895,-0.018185000000000007
5077.0,0.589092,0.644395,-0.0553030000000001
5078.0,0.613781,0.644004,-0.030223
5079.0,0.646535,0.643783,0.0027519999999999767
5080.0,0.633048,0.64376,-0.010711999999999944
5081.0,0.659616,0.643896,0.015719999999999956
5082.0,0.606925,0.644245,-0.03731999999999991
5083.0,0.463185,0.64464,-0.18145499999999998
5084.0,0.722878,0.645148,0.07772999999999997
5085.0,0.729845,0.64573,0.08411499999999994
5086.0,0.678044,0.646345,0.03169900000000003
5087.0,0.662448,0.646948,0.01550000000000007
5088.0,0.568818,0.647356,-0.078538
5089.0,0.571937,0.647765,-0.075828
5090.0,0.535712,0.647983,-0.11227100000000001
5091.0,0.618027,0.648033,-0.030005999999999977
5092.0,0.689991,0.647967,0.04202400000000006
5093.0,0.628384,0.647665,-0.019280999999999993
5094.0,0.491207,0.647304,-0.15609699999999999
5095.0,0.547233,0.646771,-0.09953800000000002
5096.0,0.699037,0.646117,0.05291999999999997
5097.0,0.613608,0.645462,-0.03185399999999994
5098.0,0.62308,0.644779,-0.021699000000000024
5099.0,0.587433,0.644114,-0.05668099999999998
5100.0,0.615982,0.643449,-0.02746700000000002
5101.0,0.592957,0.642889,-0.04993200000000009
5102.0,0.637162,0.642403,-0.00524099999999994
5103.0,0.60642,0.64206,-0.035640000000000005
5104.0,0.672405,0.641834,0.030571000000000015
5105.0,0.572844,0.641662,-0.06881799999999993
5106.0,0.555472,0.641724,-0.086252
5107.0,0.590852,0.641804,-0.050952
5108.0,0.585376,0.642001,-0.056625000000000036
5109.0,0.687673,0.642295,0.04537800000000003
5110.0,0.639713,0.642519,-0.002805999999999975
5111.0,0.616711,0.642851,-0.02613999999999994
5112.0,0.625427,0.643052,-0.017625000000000002
5113.0,0.588017,0.643202,-0.05518500000000004
5114.0,0.607755,0.643285,-0.03552999999999995
5115.0,0.709644,0.643107,0.06653700000000007
5116.0,0.665312,0.642893,0.022418999999999967
5117.0,0.656718,0.642457,0.01426100000000008
5118.0,0.652948,0.641914,0.011033999999999988
5119.0,0.62982,0.641291,-0.011471000000000009
5120.0,0.562969,0.640433,-0.07746399999999998
5121.0,0.562005,0.639668,-0.07766300000000004
5122.0,0.565404,0.638838,-0.073434
5123.0,0.663082,0.638054,0.02502799999999994
5124.0,0.704645,0.637387,0.06725799999999993
5125.0,0.619762,0.636672,-0.01690999999999998
5126.0,0.650828,0.636209,0.014618999999999938
5127.0,0.57536,0.635845,-0.06048500000000001
5128.0,0.5187,0.635559,-0.11685899999999994
5129.0,0.585455,0.635418,-0.04996300000000009
5130.0,0.698647,0.63525,0.06339700000000004
5131.0,0.644341,0.635215,0.009126000000000078
5132.0,0.589308,0.635225,-0.045916999999999986
5133.0,0.609187,0.635137,-0.025949999999999918
5134.0,0.65857,0.635017,0.023552999999999935
5135.0,0.661372,0.634825,0.026546999999999987
5136.0,0.632836,0.634575,-0.001739000000000046
5137.0,0.527895,0.634296,-0.10640099999999997
5138.0,0.581072,0.633857,-0.05278499999999997
5139.0,0.567095,0.633309,-0.066214
5140.0,0.582944,0.632801,-0.04985699999999993
5141.0,0.588469,0.632213,-0.043744000000000005
5142.0,0.484136,0.631637,-0.147501
5143.0,0.615084,0.631052,-0.015967999999999982
5144.0,0.541223,0.630417,-0.089194
5145.0,0.479818,0.62998,-0.15016199999999996
5146.0,0.581565,0.629526,-0.04796100000000003
5147.0,0.638119,0.629119,0.009000000000000008
5148.0,0.571385,0.628828,-0.05744300000000002
5149.0,0.586011,0.628494,-0.04248300000000005
5150.0,0.630329,0.628296,0.0020330000000000625
5151.0,0.642355,0.628011,0.014344000000000023
5152.0,0.62343,0.627633,-0.004202999999999957
5153.0,0.597062,0.627167,-0.03010500000000005
5154.0,0.528934,0.626461,-0.09752700000000003
5155.0,0.520001,0.625563,-0.10556199999999993
5156.0,0.464288,0.624324,-0.160036
5157.0,0.602197,0.622729,-0.020531999999999995
5158.0,0.635106,0.620719,0.014386999999999928
5159.0,0.656352,0.618361,0.037991
5160.0,0.575506,0.615695,-0.04018900000000003
5161.0,0.594279,0.612751,-0.018472000000000044
5162.0,0.669928,0.609529,0.06039899999999998
5163.0,0.624233,0.606115,0.01811800000000008
5164.0,0.602573,0.602775,-0.00020199999999992446
5165.0,0.703018,0.599567,0.10345100000000007
5166.0,0.514972,0.596694,-0.08172199999999996
5167.0,0.443233,0.593893,-0.15066000000000002
5168.0,0.562548,0.591493,-0.028945
5169.0,0.562544,0.589604,-0.027059999999999973
5170.0,0.56905,0.588179,-0.019129000000000063
5171.0,0.570262,0.587455,-0.017192999999999903
5172.0,0.578952,0.586743,-0.007790999999999992
5173.0,0.646809,0.586536,0.06027300000000002
5174.0,0.587994,0.586648,0.0013460000000000694
5175.0,0.631735,0.587027,0.04470800000000008
5176.0,0.581284,0.587894,-0.006610000000000005
5177.0,0.555958,0.588479,-0.03252100000000002
5178.0,0.518013,0.589327,-0.0713140000000001
5179.0,0.527239,0.59017,-0.06293099999999996
5180.0,0.564868,0.591146,-0.026277999999999913
5181.0,0.604374,0.592406,0.011967999999999979
5182.0,0.554098,0.593411,-0.03931300000000004
5183.0,0.44337,0.594597,-0.15122700000000006
5184.0,0.525703,0.595698,-0.06999499999999992
5185.0,0.608128,0.596982,0.01114599999999999
5186.0,0.630859,0.598407,0.032451999999999925
5187.0,0.637434,0.599674,0.037759999999999905
5188.0,0.635226,0.600983,0.03424299999999991
5189.0,0.62698,0.602126,0.02485399999999993
5190.0,0.650246,0.60331,0.04693599999999998
5191.0,0.648085,0.604384,0.04370099999999999
5192.0,0.596667,0.605243,-0.008576000000000028
5193.0,0.680479,0.605911,0.07456799999999997
5194.0,0.610538,0.606325,0.004213000000000022
5195.0,0.57733,0.606546,-0.02921600000000002
5196.0,0.523333,0.606585,-0.08325199999999999
5197.0,0.745678,0.606369,0.1393089999999999
5198.0,0.692944,0.605995,0.08694900000000005
5199.0,0.60878,0.60544,0.0033400000000000096
5200.0,0.589765,0.604751,-0.014986000000000055
5201.0,0.690888,0.604126,0.0867619999999999
5202.0,0.619422,0.603478,0.01594400000000007
5203.0,0.580391,0.603037,-0.022646000000000055
5204.0,0.536086,0.602673,-0.06658700000000006
5205.0,0.519409,0.602489,-0.08308000000000004
5206.0,0.529958,0.602627,-0.07266899999999998
5207.0,0.616867,0.603027,0.013840000000000074
5208.0,0.568753,0.603796,-0.035043000000000046
5209.0,0.635335,0.60477,0.030564999999999953
5210.0,0.611284,0.605874,0.005410000000000026
5211.0,0.571039,0.60716,-0.03612100000000007
5212.0,0.601232,0.608545,-0.007313000000000014
5213.0,0.528186,0.609985,-0.08179899999999996
5214.0,0.600019,0.61146,-0.011441000000000034
5215.0,0.718741,0.612626,0.10611499999999996
5216.0,0.801485,0.613716,0.18776899999999996
5217.0,0.765259,0.614533,0.15072600000000003
5218.0,0.636657,0.615166,0.021491000000000038
5219.0,0.90784,0.615799,0.292041
5220.0,0.866073,0.615982,0.25009099999999995
5221.0,0.662134,0.616204,0.045930000000000026
5222.0,0.67671,0.616137,0.06057299999999999
5223.0,0.62643,0.616076,0.010354000000000085
5224.0,0.816098,0.616239,0.199859
5225.0,0.761383,0.616257,0.14512599999999998
5226.0,0.630279,0.616589,0.01368999999999998
5227.0,0.754327,0.616845,0.137482
5228.0,0.712309,0.617284,0.09502499999999992
5229.0,0.717124,0.617988,0.099136
5230.0,0.794479,0.618781,0.17569800000000002
5231.0,0.701918,0.619789,0.08212900000000001
5232.0,0.756611,0.620808,0.135803
5233.0,0.789624,0.621812,0.16781199999999996
5234.0,0.618974,0.622852,-0.003877999999999937
5235.0,0.646222,0.623868,0.022353999999999985
5236.0,0.613061,0.624717,-0.011656
5237.0,0.566097,0.625551,-0.05945400000000001
5238.0,0.514829,0.626061,-0.111232
5239.0,0.688724,0.626517,0.06220700000000001
5240.0,0.646712,0.626735,0.01997699999999991
5241.0,0.511081,0.626643,-0.11556199999999994
5242.0,0.278451,0.62657,-0.34811899999999996
5243.0,0.362978,0.626157,-0.26317899999999994
5244.0,0.614628,0.625802,-0.011174000000000017
5245.0,0.501517,0.625216,-0.123699
5246.0,0.461935,0.624502,-0.16256700000000002
5247.0,0.458406,0.623899,-0.165493
5248.0,0.420508,0.623124,-0.20261600000000002
5249.0,0.448641,0.622423,-0.17378199999999994
5250.0,0.52184,0.621596,-0.09975600000000007
5251.0,0.48648,0.620673,-0.134193
5252.0,0.569807,0.619819,-0.050012000000000056
5253.0,0.696049,0.618752,0.07729700000000006
5254.0,0.619182,0.617604,0.0015779999999999683
5255.0,0.696312,0.616273,0.08003900000000008
5256.0,0.661565,0.614757,0.04680799999999996
5257.0,0.608585,0.613185,-0.0045999999999999375
5258.0,0.670377,0.611421,0.05895600000000001
5259.0,0.632748,0.609505,0.023243000000000014
5260.0,0.582789,0.607457,-0.024668000000000023
5261.0,0.456736,0.605577,-0.14884100000000006
5262.0,0.499886,0.603727,-0.10384100000000002
5263.0,0.556242,0.602247,-0.04600499999999996
5264.0,0.589621,0.600661,-0.01104000000000005
5265.0,0.617128,0.599375,0.01775300000000002
5266.0,0.547562,0.598687,-0.051124999999999976
5267.0,0.557997,0.598205,-0.04020800000000002
5268.0,0.677544,0.598713,0.07883099999999998
5269.0,0.556013,0.598959,-0.04294600000000004
5270.0,0.580171,0.599881,-0.019710000000000005
5271.0,0.710576,0.601064,0.10951199999999994
5272.0,0.657678,0.60244,0.05523800000000001
5273.0,0.552824,0.604667,-0.05184299999999997
5274.0,0.590001,0.606425,-0.016423999999999994
5275.0,0.58566,0.608799,-0.02313900000000002
5276.0,0.595841,0.610738,-0.014897000000000049
5277.0,0.569294,0.612785,-0.04349100000000006
5278.0,0.700899,0.615005,0.08589400000000003
5279.0,0.542884,0.616828,-0.07394400000000001
5280.0,0.574035,0.619027,-0.04499200000000003
5281.0,0.499776,0.620562,-0.12078599999999995
5282.0,0.524482,0.622157,-0.09767499999999996
5283.0,0.465281,0.623437,-0.15815600000000002
5284.0,0.582384,0.624508,-0.04212399999999994
5285.0,0.611515,0.625601,-0.014085999999999932
5286.0,0.611168,0.626283,-0.01511499999999999
5287.0,0.432381,0.626828,-0.19444700000000004
5288.0,0.618081,0.627099,-0.00901799999999997
5289.0,0.619786,0.627224,-0.007438000000000056
5290.0,0.539263,0.627197,-0.08793399999999996
5291.0,0.512361,0.627056,-0.11469499999999999
5292.0,0.592337,0.626644,-0.034306999999999976
5293.0,0.535728,0.626394,-0.09066600000000002
5294.0,0.570832,0.626041,-0.05520899999999995
5295.0,0.608508,0.625818,-0.017309999999999937
5296.0,0.631364,0.625654,0.005709999999999993
5297.0,0.596091,0.625393,-0.02930199999999994
5298.0,0.623409,0.62552,-0.002110999999999974
5299.0,0.660874,0.625632,0.035241999999999996
5300.0,0.701881,0.626028,0.07585299999999995
5301.0,0.765757,0.626519,0.13923799999999997
5302.0,0.868955,0.62689,0.24206500000000009
5303.0,0.896391,0.627524,0.2688670000000001
5304.0,0.948025,0.62797,0.320055
5305.0,0.877927,0.628531,0.24939600000000006
5306.0,0.846129,0.629026,0.21710300000000005
5307.0,0.842834,0.629207,0.213627
5308.0,0.891909,0.629432,0.26247699999999996
5309.0,0.739476,0.629224,0.11025200000000002
5310.0,0.588567,0.628983,-0.04041600000000001
5311.0,0.600263,0.62848,-0.028217000000000048
5312.0,0.499149,0.627655,-0.12850599999999995
5313.0,0.648875,0.62681,0.022065
5314.0,0.551808,0.625548,-0.07374000000000003
5315.0,0.491264,0.624277,-0.133013
5316.0,0.546012,0.622761,-0.07674899999999996
5317.0,0.630374,0.621093,0.009280999999999984
5318.0,0.663927,0.619371,0.04455600000000004
5319.0,0.70675,0.617527,0.08922299999999994
5320.0,0.768587,0.61587,0.152717
5321.0,0.631899,0.614276,0.017622999999999944
5322.0,0.724566,0.612633,0.11193300000000006
5323.0,0.586426,0.611008,-0.024581999999999993
5324.0,0.564364,0.609661,-0.04529700000000003
5325.0,0.553919,0.608661,-0.05474199999999996
5326.0,0.612288,0.608187,0.004101000000000021
5327.0,0.604541,0.607557,-0.0030160000000000187
5328.0,0.510221,0.607258,-0.09703699999999993
5329.0,0.58261,0.607095,-0.02448500000000009
5330.0,0.720686,0.607184,0.1135020000000001
5331.0,0.708683,0.607681,0.10100199999999993
5332.0,0.653502,0.608067,0.045435
5333.0,0.842714,0.608864,0.23385
5334.0,0.535375,0.609306,-0.07393099999999997
5335.0,0.674429,0.609841,0.06458799999999998
5336.0,0.642316,0.610385,0.03193100000000004
5337.0,0.650978,0.610977,0.04000099999999995
5338.0,0.636037,0.611916,0.024120999999999948
5339.0,0.626189,0.612346,0.01384300000000005
5340.0,0.632349,0.612971,0.019378000000000006
5341.0,0.64211,0.613473,0.028636999999999913
5342.0,0.644701,0.614073,0.03062799999999999
5343.0,0.653183,0.614892,0.038290999999999964
5344.0,0.636805,0.615549,0.02125599999999994
5345.0,0.691845,0.616505,0.07534000000000007
5346.0,0.744919,0.617408,0.12751100000000004
5347.0,0.553765,0.618328,-0.06456300000000004
5348.0,0.584625,0.619388,-0.0347630000000001
5349.0,0.571093,0.620257,-0.049163999999999985
5350.0,0.656595,0.621383,0.03521200000000002
5351.0,0.682282,0.622245,0.06003700000000001
5352.0,0.582068,0.623025,-0.04095700000000002
5353.0,0.682596,0.6237,0.05889599999999995
5354.0,0.79117,0.624067,0.167103
5355.0,0.661569,0.624366,0.037202999999999986
5356.0,0.60679,0.624277,-0.01748699999999992
5357.0,0.549318,0.624057,-0.074739
5358.0,0.618201,0.623552,-0.005350999999999995
5359.0,0.748976,0.622877,0.12609899999999996
5360.0,0.722026,0.621931,0.10009499999999993
5361.0,0.699269,0.620959,0.07830999999999999
5362.0,0.676554,0.619879,0.05667500000000003
5363.0,0.653881,0.618782,0.03509899999999999
5364.0,0.649435,0.617734,0.03170099999999998
5365.0,0.649719,0.616487,0.03323200000000004
5366.0,0.658194,0.615667,0.04252699999999998
5367.0,0.612698,0.61476,-0.0020620000000000083
5368.0,0.60087,0.614393,-0.013522999999999952
5369.0,0.588997,0.614088,-0.025090999999999974
5370.0,0.574985,0.613888,-0.03890300000000002
5371.0,0.563157,0.613968,-0.05081099999999994
5372.0,0.64078,0.613872,0.026908000000000043
5373.0,0.581927,0.614341,-0.032414000000000054
5374.0,0.67255,0.614692,0.057857999999999965
5375.0,0.69281,0.61525,0.07756000000000007
5376.0,0.651186,0.615709,0.03547700000000009
5377.0,0.593973,0.615867,-0.02189400000000008
5378.0,0.653652,0.616158,0.03749400000000003
5379.0,0.587349,0.616077,-0.028727999999999976
5380.0,0.704689,0.616159,0.08853
5381.0,0.624153,0.615939,0.008213999999999944
5382.0,0.616349,0.615533,0.0008160000000000389
5383.0,0.800612,0.614917,0.18569499999999994
5384.0,0.677743,0.613927,0.06381599999999998
5385.0,0.681392,0.612995,0.06839700000000004
5386.0,0.711646,0.611765,0.099881
5387.0,0.668268,0.610695,0.057572999999999985
5388.0,0.608191,0.609332,-0.0011409999999999476
5389.0,0.679665,0.607989,0.07167599999999996
5390.0,0.625815,0.606504,0.019310999999999967
5391.0,0.563616,0.604959,-0.04134300000000002
5392.0,0.680781,0.603507,0.07727399999999995
5393.0,0.61187,0.601977,0.00989300000000004
5394.0,0.637867,0.60078,0.03708699999999998
5395.0,0.863814,0.59939,0.264424
5396.0,0.732974,0.598253,0.13472099999999998
5397.0,0.701063,0.596923,0.10414000000000001
5398.0,0.745456,0.595812,0.149644
5399.0,0.741228,0.594714,0.14651400000000003
5400.0,0.653049,0.593802,0.05924699999999994
5401.0,0.582038,0.593105,-0.011066999999999938
5402.0,0.522177,0.592479,-0.07030199999999998
5403.0,0.651999,0.592148,0.05985099999999999
5404.0,0.613065,0.591715,0.02134999999999998
5405.0,0.486399,0.591671,-0.10527199999999992
5406.0,0.543947,0.591678,-0.04773100000000008
5407.0,0.671658,0.592099,0.07955899999999994
5408.0,0.684214,0.592699,0.09151500000000001
5409.0,0.581642,0.593475,-0.011832999999999982
5410.0,0.534217,0.594473,-0.060255999999999976
5411.0,0.536541,0.595499,-0.058957999999999955
5412.0,0.438386,0.596689,-0.15830300000000003
5413.0,0.512566,0.597922,-0.08535599999999999
5414.0,0.45077,0.599187,-0.14841700000000002
5415.0,0.549309,0.600487,-0.051177999999999946
5416.0,0.676278,0.601579,0.07469900000000007
5417.0,0.518768,0.602603,-0.08383499999999999
5418.0,0.479438,0.603414,-0.12397600000000003
5419.0,0.585844,0.604092,-0.01824799999999993
5420.0,0.644764,0.604588,0.04017599999999999
5421.0,0.704774,0.604834,0.09994000000000003
5422.0,0.539271,0.605003,-0.06573200000000001
5423.0,0.464716,0.604791,-0.14007499999999995
5424.0,0.584218,0.604653,-0.02043499999999998
5425.0,0.592153,0.604191,-0.012037999999999993
5426.0,0.507457,0.603956,-0.096499
5427.0,0.69255,0.603545,0.089005
5428.0,0.606189,0.603157,0.0030319999999999236
5429.0,0.518399,0.602875,-0.084476
5430.0,0.512385,0.602416,-0.09003099999999997
5431.0,0.447993,0.602379,-0.15438600000000002
5432.0,0.509677,0.602127,-0.09244999999999992
5433.0,0.584354,0.602263,-0.017908999999999953
5434.0,0.490301,0.602244,-0.11194300000000001
5435.0,0.524811,0.602279,-0.07746799999999998
5436.0,0.634283,0.602351,0.03193200000000007
5437.0,0.683786,0.602288,0.08149799999999996
5438.0,0.654613,0.602303,0.05230999999999997
5439.0,0.648244,0.602122,0.046121999999999996
5440.0,0.661902,0.601785,0.060116999999999976
5441.0,0.502954,0.601336,-0.09838199999999997
5442.0,0.558001,0.600664,-0.042663000000000006
5443.0,0.61336,0.600018,0.013341999999999965
5444.0,0.621567,0.59924,0.022326999999999986
5445.0,0.648856,0.598379,0.050476999999999994
5446.0,0.692448,0.597489,0.0949589999999999
5447.0,0.778111,0.596399,0.18171199999999998
5448.0,1.04689,0.595453,0.4514370000000001
5449.0,0.968073,0.594471,0.373602
5450.0,0.882071,0.593754,0.28831700000000005
5451.0,0.806753,0.59312,0.21363300000000007
5452.0,0.731436,0.592702,0.13873400000000002
5453.0,0.643055,0.592296,0.050759
5454.0,0.555573,0.592034,-0.036460999999999966
5455.0,0.533577,0.591759,-0.05818200000000007
5456.0,0.660182,0.591704,0.06847800000000004
5457.0,0.501586,0.591708,-0.09012200000000004
5458.0,0.497399,0.591859,-0.09446000000000004
5459.0,0.644954,0.592149,0.05280499999999999
5460.0,0.668447,0.592304,0.07614299999999996
5461.0,0.442246,0.59258,-0.15033400000000002
5462.0,0.403247,0.592567,-0.18931999999999993
5463.0,0.566069,0.592697,-0.026627999999999985
