wavelength	flux	var	error
2.867000e+03	3.233732e+01	2.686390e+02	1.639021e+01
2.868000e+03	1.840705e+01	2.673873e+02	1.635198e+01
2.869000e+03	2.054845e+01	2.719600e+02	1.649121e+01
2.870000e+03	2.355461e+01	2.746393e+02	1.657225e+01
2.871000e+03	3.323694e+01	2.850923e+02	1.688468e+01
2.872000e+03	7.808183e+00	2.798084e+02	1.672747e+01
2.873000e+03	3.478185e+01	2.957112e+02	1.719625e+01
2.874000e+03	5.603246e+01	3.072266e+02	1.752788e+01
2.875000e+03	4.526249e+01	3.076757e+02	1.754069e+01
2.876000e+03	3.441710e+01	3.119747e+02	1.766281e+01
2.877000e+03	3.463649e+01	3.095519e+02	1.759409e+01
2.878000e+03	1.674045e+01	2.992561e+02	1.729902e+01
2.879000e+03	4.266883e+01	3.165996e+02	1.779324e+01
2.880000e+03	2.375248e+01	3.131048e+02	1.769477e+01
2.881000e+03	2.613409e+01	3.187582e+02	1.785380e+01
2.882000e+03	4.502395e+01	3.261355e+02	1.805922e+01
2.883000e+03	3.904902e+01	3.277530e+02	1.810395e+01
2.884000e+03	3.258654e+01	3.283246e+02	1.811973e+01
2.885000e+03	1.659013e+01	3.207922e+02	1.791067e+01
2.886000e+03	1.183579e+01	3.168555e+02	1.780043e+01
2.887000e+03	3.372818e+01	3.289846e+02	1.813793e+01
2.888000e+03	4.653826e+01	3.493905e+02	1.869199e+01
2.889000e+03	3.226236e+01	3.497432e+02	1.870142e+01
2.890000e+03	3.749033e+01	3.503678e+02	1.871811e+01
2.891000e+03	3.617512e+01	3.512703e+02	1.874221e+01
2.892000e+03	3.439083e+01	3.524315e+02	1.877316e+01
2.893000e+03	2.270820e+01	3.486261e+02	1.867153e+01
2.894000e+03	2.845772e+01	3.521065e+02	1.876450e+01
2.895000e+03	2.510188e+01	3.510956e+02	1.873754e+01
2.896000e+03	2.524908e+01	3.597220e+02	1.896634e+01
2.897000e+03	5.925344e+01	3.868028e+02	1.966730e+01
2.898000e+03	4.754645e+01	3.798694e+02	1.949024e+01
2.899000e+03	4.282435e+01	3.828240e+02	1.956589e+01
2.900000e+03	4.441792e+01	3.897817e+02	1.974289e+01
2.901000e+03	4.972839e+01	3.989592e+02	1.997396e+01
2.902000e+03	5.093924e+01	4.020166e+02	2.005035e+01
